City,type,room_number,Area,Street,number_in_street,city_area,price,num_of_images,floor_out_of,hasElevator ,hasParking ,hasBars ,hasStorage ,condition ,hasAirCondition ,hasBalcony ,hasMamad ,handicapFriendly ,entranceDate ,furniture ,publishedDays ,description ,
הרצליה,דירה,4 חד׳,"123 מ""ר",גולדברג לאה,6, הירוקה המרכזית ,"₪5,130,000",4,קומה 2 מתוך 8,TRUE,TRUE,TRUE,TRUE,שמור,TRUE,TRUE,TRUE,TRUE,גמיש,אין,,"דירה מעולה! 4 חדרים (כ-110 מר) + 13 מרפסת שמש. מוארת ומרווחת ברח' הכי טוב בירוקה המערבית. מזגן נפרד בכל חדר, ארונות קיר מושקעים. 2 חדרי שירותים ומקלחת. בניין בוטיק בן 6. 23 דירות בבניין. 2 חניות תת קרקעיות, מחסן, וחניית אורחים לדיירי הפרויקט בלבד. ליד הבינתחומי, גנים, בתי""ס, גינות, סופרים, קופ""ח, בריכה, בתי קפה. קרוב לרכבת, לפארק, לקניון ולצירי תנועה מרכזיים. שיוך לבי""ס נבון המבוקש, ללא תיווך",
הרצליה,דירה,4 חד׳,"100 מ""ר",כבוש העבודה,, הירוקה המרכזית ,"₪3,180,000מתיווך",6,קומה 4 מתוך 7,TRUE,TRUE,FALSE,FALSE,שמור,TRUE,TRUE,TRUE,TRUE,מיידי,לא צויין,,"בלב הרצליה הירוקה, דירת 4 חדרים עם מרפסת שמש, 2 מעליות וחניה. מיקום מעולה!צמוד לגינה, בקירבת פארק הרצליה וקרוב ליציאות מהעיר.",
הרצליה,דירת נופש,2 חד׳,"78 מ""ר",העוגן 11,, המרינה ,"₪4,650,000מתיווך",5,קומה 5 מתוך 6,TRUE,TRUE,FALSE,FALSE,חדש,TRUE,TRUE,TRUE,TRUE,מיידי,מלא,,סוויטה מפוארת במלון הרודס היוקרתי במרינה הרצליה. סוויטה 78מ סלון + חדר שינה מאוד גדול ומרפסת 17מ מפנקת עם נוף לבריכה ולים ריהוט מלא. חניה בטאבו נוף פתוח לים ולמרינה במלון הרודס המפואר,
הרצליה,דירת גן,3.5 חד׳,"144 מ""ר",פורצי הדרך,36, נוה עמל ,"₪3,300,000",8,קומת קרקע,FALSE,TRUE,FALSE,FALSE,שמור,TRUE,TRUE,TRUE,FALSE,גמיש,אין,,"דירה מהממת! במיקום מעולה בשכונה קהילתית ומעולה לילדים. יש גינת משחק מול הבית, בתי ספר טובים בעיר, השדות מאחורי הרחוב שקטים וקסומים. בדירה יש אוירה ממש נעימה, ובקיץ בריזה מעולה! החיבור בין הסלון לגינה ממש נעימה ואפשר ממש לחיות בחוץ כל הזמן. השכנים מקסימים. המטבח הוא מקורי מהקבלן, אך ניתן באישור עיריה להגדיל אותה על חשבון מרפסת שרות כך שיש לה פוטנציאל לגדול בחצי.",
הרצליה,דירה,4 חד׳,"96 מ""ר",סולץ אלכסנדר,, הירוקה המרכזית ,"₪3,400,000",1,קומה 1 מתוך 6,TRUE,TRUE,FALSE,FALSE,חדש,TRUE,TRUE,TRUE,TRUE,לא צויין,לא צויין,,"פרויקט סולץ 2 הרצליה הירוקה! חדש בשוק! דירות 3 - 4 חדרים עם מרפסות שמש של 12 מ""ר חניון תת קרקעי ולובי מפואר מרחק הליכה למרכז העיר עכשיו במחירי PRESALE אטרקטיביים",
הרצליה,דירה,5 חד׳,"130 מ""ר",מרכז ,,,"₪390,000מתיווך",0,קומה 2 מתוך 4,TRUE,TRUE,FALSE,TRUE,משופץ,TRUE,FALSE,TRUE,TRUE,גמיש,לא צויין,,חדש בשוק למכירה בבלעדיות .במרכז העיר אזור שקט ומבוקש!!קרוב להכל.2 חניות ומחסן,
הרצליה,דירה,3 חד׳,"83 מ""ר",הרב קוק,, מרכז ,"₪2,480,000מתיווך",3,קומה 3 מתוך 3,FALSE,TRUE,FALSE,FALSE,שמור,TRUE,FALSE,FALSE,FALSE,גמיש,לא צויין,,"למכירה דירה 3 חד' בקרבת שכונת גליל ים * דירה ענקית בהזדמנות, בתהליך פינוי בינוי עם אחת החברות הגדולות בארץ - אקרו נדל""ן * במסגרתה תתקבל דירת 4 חדרים חדשה בבניין חדש עם מעלית מרפסת, חנייה בטאבו ומחסן * שטח הדירה יגדל בכ-32 מ""ר * מתאים מאוד למשקיעים וזוגות צעירים * דירה גדולה ומרווחת * רוצים עוד תמונות ופרטים? אני זמין כל יום עד 21.30 ובשישי עד 16.00",
הרצליה,דירה,3 חד׳,"73 מ""ר",סולץ אלכסנדר,, הירוקה המרכזית ,"₪2,850,000",1,קומה 3 מתוך 6,TRUE,TRUE,FALSE,FALSE,חדש,TRUE,TRUE,TRUE,TRUE,לא צויין,לא צויין,,"פרויקט סולץ 2 הרצליה הירוקה! חדש בשוק! דירות 3 - 4 חדרים עם מרפסות שמש של 12 מ""ר חניון תת קרקעי ולובי מפואר מרחק הליכה למרכז העיר עכשיו במחירי PRESALE אטרקטיביים",
הרצליה,דירה,5 חד׳,"127 מ""ר",שמואל הנגיד,7, מרכז ,"₪4,300,000",8,קומה 1 מתוך 5,TRUE,TRUE,FALSE,TRUE,חדש,TRUE,TRUE,TRUE,TRUE,גמיש,חלקי,,,
אריאל,דירה,,"98 מ""ר",התבור,1, שכונה ה ,1700000,4,קומה 2 מתוך 3,FALSE,FALSE,FALSE,FALSE,שמור,TRUE,FALSE,TRUE,FALSE,מיידי,לא צויין,,"דירה בת 4.5 חדרים: 3 חדרי שינה + ממ""ד+ סלון. הדירה שטופת אור טבעי, קרובה במרחק הליכה להכל: פארקים, מרכזי קניות, קאנטרי. כולל חניה צמודה, חדר אמבטיה ושירותי אורחים. שמורה ונעימה",
אריאל,דירה,,"151 מ""ר",יפה נוף,16, שכונה ה ,2290000,5,קומה 3 מתוך 4,TRUE,FALSE,FALSE,TRUE,חדש,TRUE,TRUE,TRUE,FALSE,גמיש,חלקי,,"לא מתיווך. דירת 5 חדרים חדשה ומרווחת מאוד בבניין פינתי ברחוב ללא מוצא, מרחק הליכה מהאוניברסיטה. 151 מ""ר בארנונה. מרפסת סוכה עם נוף פתוח. 3 שירותים 2 מקלחות. מטבח, סלון ופינת אוכל ענקיים. 2 חניות צמודות ומחסן צמוד לדירה. מושכרת לסטודנטים. כניסה גמישה.",
אריאל,דירה,,"130 מ""ר",הערבה,31, שכונה ג ,,4,קומה 1 מתוך 4,TRUE,FALSE,FALSE,TRUE,חדש,TRUE,TRUE,TRUE,TRUE,לא צויין,לא צויין,,"דירת 5 חד' ברחוב הערבה המבוקש, שנבנתה בידי חברת ש.א.ג. מיזוג מרכזי, חלונות כפולים בכל הבית, חימום מים בגז ומחסן גדול. בקרבת מעון, גני ילדים, פארקים ובית כנסת. פינוי מידי.",
אריאל,דירה,,"90 מ""ר",רמת הגולן,3, שכונה ד ,,4,קומה 1 מתוך 8,TRUE,FALSE,FALSE,TRUE,שמור,TRUE,TRUE,TRUE,TRUE,מיידי,לא צויין,,"דירה בבניין חדש בן 7 שנים. מרפסת לכיוון הנוף. לדירה חנייה צמודה ומחסן. קרובה לאוניברסיטה, 5 דק' הליכה מהקמפוס התחתון. סניף ביתן מרקט מעבר לכביש ומרכז מסחרי מתחת לבניין. בקרבה לתחבורה ציבורית. אפשר להשכיר תמורת 5,200 ₪ בחודש. במכירה למשקיע יכללו רהיטים ומוצרי חשמל.",
אריאל,דירה,,"184 מ""ר",רמת הגולן,3, שכונה ד ,2420000,4,קומה 2 מתוך 7,TRUE,FALSE,FALSE,TRUE,משופץ,TRUE,TRUE,TRUE,FALSE,גמיש,מלא,,"השקעה מעולה!! דירת חמישה חדרים 130 מטר + 12 מטר מרפסת במצב מעולה, נבנתה בשנת 2015. לדירה 2 חניות מקורות ומחסן. בדירה 2 שרותים ו2 מקלחות וכן מרפסת הפונה לנוף משגע. מיקום הדירה ליד סופר ומרכז מסחרי במרחק חמש דקות הליכה מהאוניברסיטה. כיום הדירה מושכרת לסטודנטים במחיר קרוב ל- 7000 שח בחודש",
אריאל,דירה,,"83 מ""ר",הפסגה,23, שכונה ב ,1650000,3,קומה 2 מתוך 2,FALSE,FALSE,FALSE,FALSE,משופץ,TRUE,FALSE,FALSE,FALSE,גמיש,לא צויין,,"דירה מדהימה, מוארת,מרווחת עם חללים גדולים. גינה היקפית ענקית, מושקעת ומטופחת! 3 חדרי שינה מרווחים. יחידת  הורים עם חדר רחצה. חדר רחצה מרכזי. חדר שירות. 2 חניות פרטיות. 3 מחסנים. בניין מטופח ומתוחזק!  דירה נגישה**",
אריאל,דו משפחתי,,"165 מ""ר",הערבה,44, שכונה ג ,,5,קומת קרקע,FALSE,FALSE,FALSE,TRUE,חדש,TRUE,FALSE,TRUE,TRUE,לא צויין,לא צויין,,"קוטג' דו משפחתי 5 חדרים, ברחוב הערבה המבוקש. משתרע על פני 165 מ""ר בנוי ו- 150 מ""ר גינה. הבית עבר שדרוג כללי, וכולל חמישה חדרים, 3 שירוקלחת וחדר ארונות. הסלון ופינת האוכל רחבי ידיים. מטבח מודרני ומעוצב של ""מטבחי אניס"". הגינה היקפית, מטופחת וכוללת  פינות ישיבה, דק, עמדת ברביקיו, מחסן ו-2 חניות. קיימות זכויות בנייה נוספות שלא מומשו. מתאים לזוגות צעירים ולמשפחות.",
אריאל,קוטג',,"136 מ""ר",הגליל,24, שכונה ג ,,6,קומת קרקע,FALSE,FALSE,FALSE,FALSE,ישן,TRUE,FALSE,TRUE,TRUE,לא צויין,לא צויין,,"קוטג' פינתי מרווח עם יחידת הורים מבנייה איכותית של בן יקר גת, באזור הכי מבוקש ברחוב הולנדי שקט בלב קהילת שבות אריאל. גינה היקפית ואפשרויות להגיע עם תוספות בנייה עד כ- 200 מ""ר בנוי לפי תב""ע + אופציה לפתוח מרתף לצורך יחידת דיור. במרחק הליכה ממוסדות חינוך, בתי כנסת, תחנות אוטובוסים, בני עקיבא, פארק הנחל והיכל ספורט. כל הקודם זוכה.",
אריאל,דירה,,"96 מ""ר",דרך הציונות,34, שכונה ג ,1750000,0,קומה 1 מתוך 3,FALSE,FALSE,FALSE,FALSE,משופץ,TRUE,FALSE,FALSE,FALSE,לא צויין,לא צויין,,"דירה 4 חדרים כ-96מר בביניין שעבר שיפוץ. בדירה בוצע שיפוץ מלפני שנתיים. מיקום באזור טוב קרוב לגנים, בתי ספר, קופת חולים, פארקים. בדירה יש 2 מרפסות שאחד מהם עם פרגולה, אחד פתוחה מהסלון וקיים גם מרפסת שירות עם דוד חשמל בחוץ. בחדרי שינה קירות מחוממות וחלונות כפולים. מזגנים בכל החדרים. 2 חדרי שירותיםקרא עוד",
אריאל,דירת גן,,"270 מ""ר",דרך רמת הגולן,, שכונה ה ,"₪2,500,000מתיווך",8,קומת קרקע,FALSE,FALSE,FALSE,TRUE,שמור,TRUE,TRUE,TRUE,TRUE,01/11/2023,לא צויין,,"דירה מדהימה, מוארת,מרווחת עם חללים גדולים. גינה היקפית ענקית, מושקעת ומטופחת! 3 חדרי שינה מרווחים. יחידת  הורים עם חדר רחצה. חדר רחצה מרכזי. חדר שירות. 2 חניות פרטיות. 3 מחסנים. בניין מטופח ומתוחזק!  דירה נגישה",
אריאל,דירה,,"130 מ""ר",דרך רמת הגולן,2, שכונה ה ,2380000,0,קומה 3 מתוך 6,FALSE,FALSE,FALSE,FALSE,לא צויין,TRUE,FALSE,FALSE,FALSE,לא צויין,מלא,,"ללא תיווך! דירה חדשה מקבלן במיקום הכי טוב באריאל! 130 מטר+מרפסת עם נוף פתוח 5 חדרים, 3 חדרי שירותים ומקלחות מרחק הליכה מהאוניברסיטה סופר, קאנטרי ומרכז מסחרי ברדיוס 200 מטר מהדירה קומה שלישית עם מעלית וחניה בטאבו לרציניים בלבד, השקעה לטווח ארוך או למגורים לפרטים",
דימונה,דירה,5,134,תל לכיש ,22, ממשית ,1300000,18,קומה 2 מתוך 6,1,0,0,1,שמור,1,0,1,0,מיידי,לא צויין,6,בית יפיפה וגדול חדרים מרווחים קבלן עומר הנדסה מתווכים נא לא להתקשר,
דימונה,דירה,4,85,הרב אלנקוה ,123, נאות הללי ,660000,0,קומה 1 מתוך 4,0,0,0,1,משופץ,1,0,0,0,לא צויין,מלא,6,"למכירה במיקום מצוין דירת 3.5 חדרים קומה 1 עם מרפסת שמש נוף מדהים להרים ולשכונה החדשה. בית מתוחזק מטבח חדש, חשמל ואינסטלציה חדשה. מושכרת ב2400 ש""ח לחודש לטווח ארוך, מצוינת להשקעה. לא לתיווך",
דימונה,פנטהאוז,5,152,תל לכיש ,, ממשית ,1700000,0,,0,0,0,0,לא צויין,0,0,0,0,לא צויין,לא צויין,0,,
דימונה,דירה,2,53,הרצל ,, יוספטל ,530000,0,קומה 2 מתוך 3,0,1,0,1,משופץ,1,0,1,0,מיידי,לא צויין,5,דירה 2.5 בדימונה אזור  מרכז עיר  אחרי שיפוץ דירה יפה מאוד .למאגר הנכסים הגדול במדינה או למכירת נכס ללא דמי תיווך/ייעוץ במשכנתא בקרו באתרנו AC נכסים ונשמח לעזור!    ,
דימונה,דירה,3,62,"מ""ג המעפילים ",217, יוספטל ,630000,0,קומה 3 מתוך 3,0,0,0,1,משופץ,1,0,0,0,לא צויין,חלקי,6,דירה 3 וחצי חדרים במצב מצויין מול המרכז המסחרי אזור מרכזי ליד כל מה שצריך בתי ספר גנים,
דימונה,דירה,3.5,74,חטיבת גולני ,3, נווה דוד ,745000,9,קומה 5 מתוך 5,1,1,1,1,משופץ,1,0,1,1,גמיש,חלקי,6,"דירת 3 וחצי חדרים בפרויקט הכי נחשק בנווה דוד.
הדירה משופצת חצי חדר עבר הרחבה לחדר שלם 
כך שהדירה משמשת כ 4 חדרים.
בכל קומה יש ממ""ד ענק משותף וכמו כן מעלית בבניין.
ברגע המכירה בעל הדירה מתחיל לשלם שכירות עד אוגוסט 2024
כך שהעסקה מצוינת גם למשקיעים",
דימונה,דירה,3,80,הרב שלום שבזי ,, חכמי ישראל (תשלוז) ,620000,0,קומה 2 מתוך 2,0,1,0,1,שמור,0,1,1,0,מיידי,לא צויין,5,"דירה יפה 3 חדרים בדימונה בשכונה תשלוז ,אזור מבוקש ,מצב מצוין
 למאגר הנכסים הגדול במדינה או למכירת נכס ללא דמי תיווך/ייעוץ במשכנתא בקרו באתרנו AC נכסים ונשמח לעזור! ",
דימונה,דירה,3,64,שדרות הנשיא ,, פרחי ארצנו ,560000,7,קומה 2 מתוך 3,0,0,0,0,משופץ,0,0,0,0,לא צויין,לא צויין,7,"חדש בבלעדיות למכירה בדימונה בשד' הנשיא במיקום מרכזי קומה ב' 3 חד' 64 מ""ר מושכרת - מעולה למשקיעים",
דימונה,דירה,4,120,תל לכיש ,2, ממשית ,1070000,0,קומה 7 מתוך 8,1,0,0,0,שמור,1,0,1,1,לא צויין,לא צויין,7,"דירה מקסימה ושמורה. בעלת חנייה מקורה הממוקמת בכניסה לבניין ומרפסת סוכה (מתאימה לשומרי מסורת). מטבח משודרג ומרווח, ממ""ד ענק, מקלחות משודרגות, חדר כביסה עם אחסון עד התקרה ובעיקר המון מזל וברכה :)",
דימונה,דירה,3,67,שדרות גולדה מאיר ,105, נווה דוד ,700000,9,קומה 1 מתוך 3,0,0,1,0,משופץ,1,0,0,0,גמיש,לא צויין,12,"דירת 3 חדרים, משופצת, צנרת חדשה, עם מיזוג בכל החדרים, נמצאת באזור מרכזי בעיר , מול הקניון החדש! מתאימה למגורים ולהשקעה!",
דימונה,דירה,4,75,המעפיל ,, שכונה לדוגמא ,560000,8,קומה 2 מתוך 3,0,0,0,0,משופץ,0,0,0,0,גמיש,לא צויין,6,"חדש בבלעדיות למכירה בדימונה בשכונה לדוגמה בבניין משופץ קומה 2/3 , 4 חדרים 75 מ""ר מושכרת ",
דימונה,דירה,4,98,תל לכיש ,, ממשית ,1025000,5,קומה 4 מתוך 8,0,0,0,0,משופץ,0,1,0,0,לא צויין,לא צויין,106,"*משופצת מהיסוד*98 מ""ר*13 מ""ר מרפסת*קומה 4*ממ""ד*מזגן מרכזי**פינוי גמיש*קרוב למרכזי קניות ולמוסדות חינוך*אזור מבוקש עם שכנים מעולים",
דימונה,דירה,3,104,רבי נחמן מאומן ,22, מלכי ישראל ,6000000,5,קומה 7 מתוך 8,1,0,0,0,משופץ,1,0,1,0,גמיש,לא צויין,12,דירה יפהפיה חדשה מקבלן 3 חדרים מסירה מיידית כרגע מושכרת ב 3000 שח משופצת מצויינת להשקעה ... ולמגורים,
דימונה,דירה,3,65,שדרות הנשיא ,44, פרחי ארצנו ,600000,0,קומה 2 מתוך 3,0,0,0,0,לא צויין,1,0,0,0,לא צויין,לא צויין,0,דירה 65 מטר במיקום מרכזי ממול העירייה ומרכז המסחרי של העיר,
דימונה,קוטג',5,130,תל ערד ,, ממשית ,1650000,5,קומת קרקע,0,1,0,1,משופץ,0,0,0,0,גמיש,לא צויין,8,בית 5 חדעם תוספות בניה עם אישורים153 מ״ר ברוטומגרש 250 מ״רגינה כ 120 מ״ר,
